circle_id,waseda_id,source_hash,名前,メインカテゴリ,サブカテゴリ,活動内容,活動日時・場所,サイトメモ,translation_status,review_status,review_note
C0071,3449,74eb5b5fa35dc01c,弗拉門戈團體 iVAMOS！,體育（非球類）,舞蹈,"每週二第五堂課到第七堂課，我們在學生會大樓教授正宗的弗拉明戈舞，舞蹈由專業的弗拉明戈舞者兼編舞指導。課程涵蓋基礎知識和編舞，無論您是初學者還是經驗豐富的舞者，都能從中獲得樂趣。我們經常參加各種活動，包括早稻田節和冬季現場表演！演出服裝華麗、色彩鮮豔又可愛－相信您看完後也會想穿上！此外，透過學生弗拉明戈聯盟，我們與其他大學建立了聯繫，讓您有機會結識來自不同大學的朋友！我們也在招募歌手和吉他手加入我們的演出！

/
/
/
/ 如果您有興趣，歡迎前來體驗或觀摩課程！您可以透過各大社群媒體平台私訊我們進行諮詢。快來加入我們，一起跳弗拉明戈吧！",每週二/第5-7堂課/學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0072,3452,bb5ed1e5c9e767c7,舞蹈隊 Brilli Body Pinks,體育（非球類）,舞蹈,"Brilliant Pinks（簡稱 Bripin）是早稻田大學唯一的女子舞蹈社團！

/
/
/
/ 我們每天練習，為六月和十二月的個人演出以及早稻田文化節做準備。我們主要教授四種舞蹈類型：女子舞、嘻哈、鎖舞和龐克舞，每個舞台的表演類型都可以自由選擇。我們歡迎熱愛舞蹈、積極進取的大學新生！零基礎的舞者也非常歡迎！讓我們一起打造精彩的大學生活吧！",每週一、三、五，第 5、6 和 7 課在東京的學生會大樓或工作室舉行。,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0073,3451,51c0e636749c0834,早稻田大學爵士舞社團綠洲,體育（非球類）,舞蹈,"Oasis是早稻田大學官方認可的爵士舞社團，同時也是跨校社團，其他大學的學生也可以加入。現代爵士舞被認為是一種融合了多種舞蹈風格和音樂的舞蹈，其表演形式自由奔放。因此，在Oasis，您可以體驗到豐富多樣的舞蹈風格，而不受任何特定流派的限制。在教練的悉心指導下，您可以從基礎練習開始學習，因此無論您是初學者還是經驗豐富的舞者，都能在這裡提升舞技！我們引以為傲的是，儘管社團成員眾多，但社團氛圍溫馨友好，成員之間無論性別或年級都能和睦相處！我們的主要活動包括：為新成員舉辦的歡迎演出（4月）、參加文化藝術節的演出（6月）、獨立演出（8月）、參加早稻田祭的演出以及參加姐妹社團的比賽（11月）。每年夏季的常規演出都會吸引超過1200人參加。舞台上的視角和演出後的成就感對我們的成員來說都是無價之寶。此外，我們還與東京9所大學的10個社團共同組建了舞蹈策劃“α”，並舉辦聯合演出和比賽。在Oasis，您可以認識許多校友和其他社團的朋友，讓您的大學生活更加充實、精彩！更多詳細資訊和舞蹈影片請關注Oasis的官方社群媒體帳號（Twitter、Instagram、YouTube），歡迎查看！

/
/
/",每週二和週五 / 18:00-21:00 或 19:00-21:45 / 早稻田和高田馬場週邊設施,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0074,3360,d850c38df4a128e4,跳舞的武士,體育（非球類）,舞蹈,早稻田！早稻田！太開心了！ ！時光倒流到2002年，那時Yosakoi舞在學生之間還不流行，一位名叫吉田先生的年輕人挺身而出。他第一次看到Yosakoi舞時深受感動，並由此創建了自己的舞團－Odori Samurai。今年是舞團的第十五代，傳統仍在延續。我們是一支學生Yosakoi舞團，從北部的北海道到南部的高知縣，走遍日本各地，盡情舞動。我們每天的目標是為觀眾帶來活力、靈感和震撼。今年的演出主題是「ROCK YOU」。我們希望將觀眾帶入Odori Samurai創造的空間，用舞蹈打動他們的心靈，震撼整個世界。我們傾注所有心血，從編舞、音樂、服裝到舞者的歌聲和熱情，表達我們對卓越的追求。,每週三和週六/下午6點至8點/主要在世田谷區的體育館舉行,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0075,3454,1af4035121869c18,早稻田大學夏威夷民俗舞蹈研究協會,體育（非球類）,舞蹈,"阿囉哈！

我們是早稻田大學夏威夷民俗舞蹈研究協會，簡稱Wasehula，是早稻田大學唯一官方認可的呼拉舞社團！

今年是我們成立20週年，我們擁有約80名早稻田大學女學生，每週二和週五的第四節和第五堂課在學生會大樓練習。

Wasehula會參加夏季演出、早稻田節、個人演出，以及大學贊助的活動，並在夏威夷溫泉度假村和夏威夷的舞台上表演！

我們歡迎任何想嘗試呼拉舞、熱愛夏威夷、熱愛舞蹈、熱愛運動或想嘗試新鮮事物的人！

我們的大多數成員都是初學者，所以每個人都從同一起跑線開始，這是Wasehula的獨特之處！

新同學們！讓我們一起把夏威夷的微風帶到早稻田吧！",每週二和週五/第四節和第五節課/學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0076,3363,371c788707475886,早稻田大學 Yosakoi 隊 東京花火,體育（非球類）,舞蹈,"我們是學生隊伍中少有的高知流夜來舞隊！

/
/
/
/ 高知流夜來舞的特色在於其遊行式的舞蹈，舞者會使用鳴子（木製響板）。我們引以為傲的是我們優雅的表演，融合了充滿力量的男性動作、優雅的女性扇子舞以及旗幟的運用。

/
/
/
/ 每年，我們都會精心打造一場演出，從服裝、音樂、編舞到主持，所有環節都由我們自己完成，並在日本各地的夜來舞節上表演，包括高知夜來舞節。

/
/
/
/ 我們是一個非常團結的團隊，成員不分年級，每天都在溫暖友好的氛圍中認真練習，全身心投入舞蹈中！

/
/
/
/ 如果你想嘗試新鮮事物，認真投入某件事，結識美好的朋友，或者只是單純地熱愛舞蹈……當然，即使你無舞蹈經驗，也完全沒問題！我們大多數的成員都是從零開始！


/
/
/
/你想成為在全國各地舞台上綻放笑容的「煙火女孩」嗎？讓我們一起享受學生時代的最後時光吧！ ？",每週二及週六/晚上7點起/學生會大樓及週邊設施,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0077,3456,a91028b9ca8a83c5,會議,體育（非球類）,舞蹈,"除了全年參與各種活動，例如新生歡迎演出、早稻田文化節、早稻田-慶應大學比賽以及日本街舞錦標賽（JDC）之外，我們每年九月還會舉辦大型個人表演。

/
/
/
/ SesSion 的一大亮點是其精心打造的演出。我們為每場演出從零開始創作編舞、曲風、服裝和音樂，並且每天練習，不斷共同進步。

/
/
/
/ 今年，我們以第一名的成績通過了 JDC 關東地區預選賽，並在全日本街舞錦標賽（ALL JAPAN）的大學街舞表演賽中榮獲全國第三名。

/
/
/
/ 近年來，社團成員挑戰街舞比賽的人數也有所增加。無論你是想在演出中與大家一起享受舞蹈的樂趣，還是想挑戰自我、提升舞技，SesSion 都能讓你以自己的方式參與舞蹈，因此非常適合你。

/

/

/ 另一個吸引人的地方是這裡溫暖友好的氛圍，我們重視與成員之間的聯繫，同時又對舞蹈保持認真的態度！作為一個跨校社團，我們的成員來自早稻田大學和其他大學，大家一起享受我們的活動！

/

/ 如果你熱愛舞蹈，那就加入 SesSion 吧！

/
/ 如果你渴望享受大學生活，那就加入 SesSion 吧！

/
/ 讓我們一起跳舞吧！ ！ ！",時間不固定，每週2-3次/晚上7點至10點，也可安排深夜練習/工作室位於東京,YouTube連結已失效,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0078,3458,d4cb308993fd8bf2,踢踏舞愛好者,體育（非球類）,舞蹈,TAP-LOVERS是早稻田大學官方認可的踢踏舞社團。我們主要在定期舉辦的音樂會和早稻田文化節的舞台上表演。 TAP-LOVERS的更多信息，請查看我們的Xbox和Instagram帳號。如果您對踢踏舞哪怕只有一點點興趣，都歡迎加入我們！如果您想來體驗一下，我們會提供舞鞋。只需穿著舒適的服裝即可！練習前請透過電子郵件或其他方式聯絡我們。請查看我們的排練時間表！ TAP-LOVERS也歡迎大二、大三的學生加入。事實上，很多人都是從大二或大三開始加入的。如果您想學習一項新技能，或想讓您的大學生活更加精彩，歡迎隨時加入我們！,每週二、五 17:00-20:35 / 每週日 13:10-16:45 / 學生會大樓,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0079,3460,3f742b7c07a3c22c,早稻田大學芭蕾舞部 Ciel,體育（非球類）,舞蹈,早稻田大學唯一的芭蕾舞社團Ciel，成員涵蓋各個水平，從初學者到中斷一段時間後重返芭蕾的舞者，甚至還有經驗豐富的舞者。我們每週練習三天，主要安排在週一、週三和週五，地點在東京的舞蹈工作室和文化中心，為年度主演出、新成員歡迎演出、早稻田節以及其他活動做準備。我們也歡迎男生和其他大學的學生加入！如果你一直想學習芭蕾，或者因為入學考試而不得不放棄，或者想和同學一起跳舞，又或者想嘗試一些新鮮事物，那麼這就是你開始學習芭蕾的絕佳機會！如果你熱愛芭蕾，或是只是想跳舞，那就加入我們吧！一場完全由學生創作的演出，必將成為難忘的回憶！何不體驗一下與他人共同創作演出的樂趣呢？,週一、週三和週五（演出彩排期間，週六和週日也可能進行彩排）/ 下午 5:30 / 東京文化中心,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0080,3459,8b62e3244891b6b2,早稻田大學 Getappers,體育（非球類）,舞蹈,"早安!我們是早稻田大學的木屐舞團Getappazu！

/
/
/
/ 作為世界上唯一一支“穿著木屐的舞蹈隊”，我們會在校內各種活動以及日本各地的大型節日（包括新潟和京都的節日）上進行表演。我們每年還會在大隈禮堂舉辦一場獨具特色、世界級的獨舞演出，每天都為大家帶來歡樂！

/
/
/
/ Getappazu雖然穿著華麗的日式服裝，乍看之下像是「夜來舞」的風格，但我們與眾不同之處在於我們穿著木屐而不是鳴鼓（木拍），也不進行傳統的演講。

/
/
/
/ 此外，我們許多成員都是初學者，也沒有專攻任何特定的舞蹈類型，所以我們可能與一般的「舞蹈社團」大相徑庭。

/
/
/
/ 但這正是Getappazu的魅力所在！

/

/

/
/木屐表演不受「經驗」或「類型」的限制；重要的是我們自己享受其中，也讓觀眾享受其中。 「Getappers」充滿了早稻田大學「表演社團」的精神。

/

/
/你跳過木屐舞嗎？沒錯，每個人都是從零開始的，在這裡，“只要你想站在舞台上”，就一定有機會。

/

/
/因為木屐，你結識了許多朋友，欣賞了許多美景，收穫了許多青春的體驗。大學生活只有一次，何不跟我們一起穿上木屐呢？",每週一、三、五晚上7點，在東京學生會大樓及其他設施舉行,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
C0081,3588,28db2d59e4c8eb0c,又稱 Wa.Se.Da.,體育（非球類）,舞蹈,"〇活動

/
/我們是早稻田街舞社團 aka Wa.Se.Da.！

/
/您可以從 10 種舞種（包括多種舞種的組合）中自由選擇，包括新派嘻哈、中學嘻哈、鎖舞、Waack、女子舞、流行舞、霹靂舞、爵士舞、風格舞和浩室舞！

/
/
//〇我們的優勢

/
/我們友善熱情的氛圍！

/
/這裡充滿安全感和溫暖，每個人都被接納。大家都喜歡 aka。

/
/
//〇活動（部分清單）

/
/除了每年兩次的自主演出外，我們還會參加早稻田大學的 Toko Matsuri 和 Waseda Matsuri 等活動，以及其他一些校外舞蹈活動！我們每年還會舉辦許多有趣的活動，例如兩次訓練營和燒烤聚會。所有活動均為自願參加，您可以根據自己的時間安排彈性安排！

/

/歡迎新生加入，也歡迎二年級學生加入！ （二年級新生也可以加入同年級的班級！）我們期待與大家一起跳舞！",根據音樂類型的不同，排練日期、時間和地點也會有所不同。每種類型的排練大約每週進行一到兩次！,無,google_translate_zh_tw,llm_reviewed,Google Sheets GOOGLETRANSLATE zh-TW draft; structurally checked and normalized for Cantonese/Traditional Chinese site use.
